,Comentarios,Depresivo,TweetPre,Idioma
4070,@adnradiochile Quien cresta los entiende!!,0,cresta entiende,es
4071,Y la de hoy completamente merecida. https://t.co/Ghyzgwel7O,0,hoy completamente merecida,es
4073,Jajajajs dios era tan obvio que frodo es de piscis https://t.co/BSabnJRDWi,0,jajajajs dios tan obvio frodo piscis,es
4074,"#Asalto | #Motochorros
Asaltan a estudiante, lo tiran de bicicleta, lo queman con caño de escape de moto y lo amenazan.. https://t.co/fmLGETYBfR",0,asalto motochorros asaltan estudiante tiran bicicleta queman cano escape moto amenazan,es
4075,"⠀
⠀
Jueves diez de noviembre, 
faltaban ocho días para el
cumpleaños del doctor 
stephen, y éste no se sentía 
con ánimos de celebrarlos,
¿por qué? ya iba a morir, 
él lo presentía.
⠀
⠀",0,jueves diez noviembre faltaban ocho dia cumpleanos doctor stephen sentia animos celebrarlos iba morir presentia,es
4076,"- Voy a correr la maratón de Nueva York.

+ Entre la inscripción y el viaje es un pastizal. Además, con los kenianos no tienes ninguna posibilidad.

- Tengo un plan.

https://t.co/tPe9BKjzu9",0,voy correr maraton nueva york inscripcion viaje pastizal ademas kenianos ninguna posibilidad plan,es
4077,@eddgardx Fue ahí donde la conocí,0,ahi conoci,es
4078,@estebanvargas04 que chupan en tucumán?,0,chupan tucuman,es
4079,@canalN_ ¿Cuánto requisitoriado debe haber en esa marcha?,0,cuanto requisitoriado debe haber marcha,es
4080,"el parcero que compró bitcoins ayer, estará cagado de la risa en navidad",0,parcero compro bitcoins ayer estara cagado risa navidad,es
4081,@jora051 Que Dios ✨🌟💫y su ángel 👼 lo protejan! 🙏🙏,0,dios angel protejan,es
4082,@maarianafvs Alguien sabe si hay gente formada etc,0,alguien sabe si gente formada etc,es
4083,"@lidia_cuevs @jiimenniittaa ehhhhh yo también lo quiero, un respeto",0,ehhh tambien quiero respeto,es
4085,"que lindo ver que recién estoy conociendo la mejor versión de mi misma y saber que nadie la tiene ni la va a tener, amenos que sea él❤️‍🩹",0,lindo ver recien conociendo mejor version misma saber nadie va tener amenos,es
4086,"@juliamengo Te corrijo, no es convicción, es obsecuencia",0,corrijo conviccion obsecuencia,es
4087,Lo que extraño cursar con Pablo y cagarme de risa,0,extrano cursar pablo cagarme risa,es
4088,"@Hans2412 Puede que comience en el 2024, ya que el CaCash se haya ido mucho ALV...",0,puede comience cacash ido alv,es
4089,"@gabrielrufian La señora Borràs era su colegui, no la mía. Hay muchas fotos en las que aparecen juntos, yo no tengo ninguna con ella.",0,senora borras colegui mia muchas fotos aparecen junto ninguna,es
4090,"—Mi madre le cae bien a todos, es la mejor —

Cerró los ojos cuando Willem tocó su rostro 

—¿Ahora nos daremos afecto en público ? https://t.co/b1BtxmMG9V",0,madre cae bien mejor cerro ojos willem toco rostro ahora daremos afecto publico,es
4091,🔴#Tacna│Vecinos responsabilizan a alcalde Freddy Huashualdo por futuras muertes en Gregorio Albarracín. La autoridad es acusada de no velar por la seguridad al permitir el retiro de 107 cámaras de seguridad.  https://t.co/bivAf8crvL @ContraloriaPeru @FiscaliaPeru https://t.co/VesBoHlRxF,0,tacna vecinos responsabilizan alcalde freddy huashualdo futuras muertes gregorio albarracin autoridad acusada velar seguridad permitir retiro camaras seguridad,es
4092,@cabitante @NetflixLAT No pueden inventar algo que ya existe 😒🤡,0,pueden inventar existe,es
4093,@jarizabaletaf @pipesfe1948 Deje de chillar mamasita,0,deje chillar mamasita,es
4094,Y RUIBAL?? hace falta carácter y menos postureo y no lo pone,0,ruibal hace falta caracter menos postureo pone,es
4096,Jorge Fernández Díaz 🇦🇷 en Las Pelotas Llenas del Kirchnerismo https://t.co/YZlILF9tT7,0,jorge fernandez diaz pelota llenas kirchnerismo,es
4098,@Viri_Rios Hay que salir mas temprano para no perder el vuelo. Gente impuntual.,0,salir ma temprano perder vuelo gente impuntual,es
4099,@redouxne78 Raconte,0,raconte,es
4100,"@Jabo_con_b @TomeCova @kuonderman @UnMateinCabreao Eso puedo entenderlo, el sábado yo estuve las 5h en urgencias fuera con el crío xq no me atrevía ( ni había casi espacio dentro). 
Pero si dejan entrar a los dos padres, que sería bastante logico.  Otro va con la abuela, otro la abuela y el tío. Y al final eso es aún más locura",0,puedo entenderlo sabado h urgencias crio xq atrevia habia casi espacio dentro si dejan entrar do padre seria bastante logico va abuela abuela tio final aun ma locura,es
4102,@triforcepierce Me lo imagino que lo invitan al próximo DSMP,0,imagino invitan proximo dsmp,es
4103,"La confirmación de que el
potaje mata mucho y bien. https://t.co/AXQLyYJn0B",0,confirmacion potaje mata bien,es
4104,@laderechadiario Celebrando el cheque de la Rockefeller Fundation.,0,celebrando cheque rockefeller fundation,es
4105,"ㅤㅤ
ㅤㅤ
Me lo quedé mirando y pegué el manotazo para tirarle el teléfono al suelo antes de pisarlo.

━━━━━ No mires esas cosas.
ㅤㅤ
ㅤㅤ https://t.co/mCdcC3prt2",0,quede mirando pegue manotazo tirarle telefono suelo pisarlo mire cosas,es
4106,"Yo ya he encontrado a una de las personas que quiero que esté para siempre en mi vida... 🫶🏽
Te quiero mucho lucia!",0,encontrado persona quiero siempre vida quiero lucia,es
4107,Café con leche tibia porque hace frijolito,0,cafe leche tibia hace frijolito,es
4109,Hice popis sólida después de tres semanas y media gran 7 Dios hasta la madre de ser tu mejor guerrera,0,hice popis solida despues tres semanas medium gran dios madre ser mejor guerrera,es
4110,"estaría guay en vrd, pero no :( https://t.co/OdX6whe7dM",0,estaria guay vrd,es
4111,@BENIJU03 Valquiria y Curandera,0,valquiria curandera,es
4114,@Fernanda_Mashi @JorgeGlas Compañerita como no lo van a declarar inocente al compañero vidrio si quien lo declara no culpable del caso Singe es un correista a muerte el presidente de la corte de justicia Saquisela.,0,companerita van declarar inocente companero vidrio si declara culpable caso singe correista muerte presidente corte justicia saquisela,es
4116,"@AntonioMautor El sudor de los obreros no creo,pero el yoduro de plata utilizado para manipular el comportamiento de las nubes quizás tenga algo que ver.
Aquí el boe hablando sobre yoduro de plata,no me lo invento yo.
https://t.co/hh5X9BQ4LY",0,sudor obreros creo yoduro plata utilizado manipular comportamiento nubes quizas ver aqui boe hablando yoduro plata invento,es
4117,@julianaoxenford fíjate cómo es el accionar del comando técnico de Melgar con un hincha de Melgar el resto de medio deportivos no sacan estas noticias esperemos q ayudes a difundir https://t.co/fPeLUYVu3o,0,fijate accionar comando tecnico melgar hincha melgar resto medio deportivos sacan noticias esperemos q ayudes difundir,es
4118,"Mañana sale el album del ysy, queres escucharlo conmigo? 

Enviar.",0,manana sale album ysy queres escucharlo conmigo enviar,es
4119,@GranHermanAr Monitos 🙈,0,monitos,es
4120,"no lo va a leer nadie pero lo cuento pq me parece bastante importante. 

Hoy a las 19 he pasado por el Aberlardo para volver a casa, para acortar el camino decido salir por la puerta de los BAÑOS (error). Desde pequeña siempre me han dicho q nunca me acercara a esa zona +",0,va leer nadie cuento pq parece bastante importante hoy pasado aberlardo volver casa acortar camino decido salir puerta banos error pequena siempre dicho q nunca acercara zona,es
4121,"¡Suscribo!  

'Vocaliza', la canción que triunfa por su mensaje contra los cantantes de reguetón: ""Se debe entender lo que dices"" https://t.co/fzv52ejMdh a través de @20m",0,suscribo vocaliza cancion triunfa mensaje cantantes regueton debe entender dice trave,es
4122,"@DemonicShijie Si puede NO ser incesto (luckae no cuenta), infidelidad u overall ilegal gracias uwu",0,si puede ser incesto luckae cuenta infidelidad u overall ilegal gracias uwu,es
4124,"¿Mi olor...? ¿Tan mal huelo...? 

--Alza el brazo para olerse, se había duchado hace dos días tras mucho esfuerzo--

Oizys... Diosa de la depresión, pena, miseria... https://t.co/KtVW3xtj27",0,olor tan mal huelo alza brazo olerse habia duchado hace do dia tras esfuerzo oizys diosa depresion pena miseria,es
4125,"ㅤ ㅤㅤㅤㅤ
ᅠᅠᅠ
Paimon iba a hablar pero antes de que pudiera siquiera hacerlo, la mano de la viajera le cayó y termino siendo mordida por lo mismo .

‘  ¡ hey, no calles a Paimon !  ’  claramente que se quejó, haciendo berrinche cuál niña de cinco años  ...  &amp;&amp;
ㅤㅤ
ᅠᅠᅠ https://t.co/YxZR0rCmkY",0,paimon iba hablar pudiera siquiera hacerlo mano viajera cayo termino siendo mordida mismo hey calles paimon claramente quejo haciendo berrinche nina cinco ano amp amp,es
4126,La vida me enseñó que el aqui y el ahora es lo que realmente importa.,0,vida enseno aqui ahora realmente importa,es
4128,#印度双效片 Alison #单女 Estra https://t.co/7HTlOw2Bi5,0,alison estra,es
4129,"@MiiKeLMsT Yo meteria a canales, muniain, aspas y gerard moreno",0,meteria canales muniain aspas gerard moreno,es
4131,faltan 10 días empieza la cuenta regresiva,0,faltan dia empieza cuenta regresiva,es
4132,Ahora Iré a comer a Diana Carrión y chokolat. Gracias amigos por el marketing. SOLO QUIERO DULCE,0,ahora ire comer diana carrion chokolat gracias amigo marketing solo quiero dulce,es
4133,"@abrahamendieta Ya no somos bots?
Ahora somos minoría?
😂 😂 😂
Si fuera así, no estarían tan asustados 
Ustedes zurditos de kgda hablan de la marcha TODO EL DÍA!!
😂 😂 😂 😂",0,bot ahora minoria si asi estarian tan asustados ustedes zurditos kgda hablan marcha dia,es
4134,Hoy @juananzajara y yo vamos con el Cádiz por si alguien lo dudaba,0,hoy vamos cadiz si alguien dudaba,es
4135,"Por lo general, 1 año antes hablo de algo y es moda al siguiente. Llámenle maldición o suerte, yo le llamo ⭐ de mente. 
                               (Star)",0,general ano hablo moda siguiente llamenle maldicion suerte llamo mente star,es
4136,"@Mippcivzla #10Nov|🇻🇪 🎄 ¡SEGUNDA ETIQUETA DEL DÍA! ▶️ 

#LeerDescoloniza

¡Juntos en el conocimiento y la transformación! https://t.co/Z51Y9TtwOr",0,nov segunda etiqueta dia leerdescoloniza junto conocimiento transformacion,es
4138,si yo fuese coche los fideos con curry guarros del txinocaja serían mi rusteze,0,si coche fideos curry guarros txinocaja serian rusteze,es
4139,@ing_acruzp @HazimNoelia Mejor un pajaro que enfermos de lgtv,0,mejor pajaro enfermos lgtv,es
4140,"@Atletico_MD Mejor hablar cada partido de estas chorradas en vez de hablar de los dos penaltis claros que se van al limbo por partido, claro que si.",0,mejor hablar cada partido chorradas vez hablar do penaltis claro van limbo partido claro si,es
4141,"@MarioXtal Esque no tiene sentido, no lo he visto en los 75 minutos de partido. Jugamos con uno menos con él en el campo",0,esque visto minutos partido jugamos menos campo,es
4142,"Yo creo que no, es de rucos. https://t.co/EPXJHKk5Dm",0,creo rucos,es
4143,@VicenteFoxQue Qué miedo Fox ya habla solo,0,miedo fox habla solo,es
4144,"Vine a la U una hora tarde porque estaba lloviendo, y vine porque tenia un quiz, llego y lo primero que dice el profesor es ""el quiz lo hacemos la otra semana"" 
Estupendo",0,vine u hora tarde lloviendo vine tenia quiz llego primero dice profesor quiz hacemos semana estupendo,es
4145,@sergiorocaa Con hasta en verano,0,verano,es
4146,"Para encontrar el éxito, primero debes creer que te lo mereces.",0,encontrar exito primero debes creer mereces,es
4147,Me volví adicta a esta mierda https://t.co/vG6kUr50mW,0,volvi adicta mierda,es
4148,@talugo Gordito? Ay parfavar! Primis la gente como nosotros no necesita recurrir a la falsa modestia de la plebe!,0,gordito ay parfavar primis gente necesita recurrir falsa modestia plebe,es
4149,"Nosé que hice todo este tiempo sin ver Shameless, realmente que buena serie, enviciadisima, la recomiendo, es larga, pero no se van a arrepentir",0,nose hice tiempo ver shameless realmente buena serie enviciadisima recomiendo larga van arrepentir,es
4150,Mi vida siempre se debatirá entre si prepararme el EIR o no,0,vida siempre debatira si prepararme eir,es
4151,@Doct_Tricornio En una empresa privada estarian todos en la calle.,0,empresa privada estarian calle,es
4153,@MinistraDelAire @MariahPozzo .....porque el pájaro es la clave(?,0,pajaro clave,es
4154,No entiendo na pero suena la naty cada rato jajaj amo,0,entiendo na suena naty cada rato amo,es
4155,@mgarridocierva Inmorales.,0,inmorales,es
4156,en la noche arreglamoo,0,noche arreglamoo,es
4157,"Acabo de ganar dinero por hacer literalmente nada, abrid md y os paso link",0,acabo ganar dinero hacer literalmente abrid md paso link,es
4159,Sos lo más lindo q me pasó Lionel Andrés messi,0,so ma lindo q paso lionel andres messi,es
4164,"@FedericoArreola O sea que ya te alcanza el chayote para ir a comer ahí? Bueno, ahí te veo… y te paso a saludar 😈",0,alcanza chayote ir comer ahi bueno ahi veo paso saludar,es
4166,"Ella garabatea su amor en palabras, para que todos sepan sobre el amor... https://t.co/974FnvNvV3",0,garabatea amor palabras sepan amor,es
4167,"El primer martes después del primer lunes de noviembre: elecciones en Estados Unidos.
https://t.co/zqZmDd3Q3X",0,primer martes despues primer lunes noviembre elecciones unidos,es
4168,"Hoy mi hermana ingresa a su segunda operación después del accidente que nos cambió la vida como familia, todo ha sido demasiado rápido y estos días no he parado de pensar y confiar que los planes de Dios son perfectos ++ https://t.co/HCGeo9Omxq",0,hoy hermana ingresa segunda operacion despues accidente cambio vida familia sido demasiado rapido dia parado pensar confiar plane dios perfectos,es
4170,Acaba de publicar una foto https://t.co/bELz2xFNyr,0,acaba publicar foto,es
4171,"@sassitavibes @Walo_1901 Peor hablan en arequipa, rocota cojuda",0,peor hablan arequipa rocota cojuda,es
4172,"@aramh4ck Papucho, aplica perfectamente en mi labor que es la seguridad electrónica... Cuando llaman contando los síntomas, los asisto llevando la solución en la mente. 

Ley genial esa",0,papucho aplica perfectamente labor seguridad electronica llaman contando sintomas asisto llevando solucion mente ley genial,es
4175,"@tere_marinovic @peyopeyo9 @marcelodiazd ... el venado, el venado Díaz",0,venado venado diaz,es
4176,"@carlosad1_ La opción correcta es estar en otro plano astral, independientemente del consumo de sustancias",0,opcion correcta plano astral independientemente consumo sustancias,es
4177,@TheTrueClochard @JackPosobiec It translates to eres un pendejo de mierda,0,it translates to pendejo mierda,es
4179,"¡ETIQUETA DEL DÍA! 🌅💫
1️⃣#VenezuelaFortalecida
¡En la unión está la fuerza!
2️⃣#LeerDescoloniza
#10Noviembre",0,etiqueta dia venezuelafortalecida union fuerza leerdescoloniza noviembre,es
4180,@nicoabad @ASMELACHERCOLES @Pecinogp_es Sus frikifans decíais que ganaba la moto que sea con una mano. https://t.co/kVEvr7yRbb,0,frikifans deciais ganaba moto mano,es
4181,@shegoelbigoteee ya pero con carlezzo tinimoh la 34 y laliertaore 2023,0,carlezzo tinimoh laliertaore,es
4183,Que mal me hace el calor,0,mal hace calor,es
4184,"Insisto que flipo con la gente que piensa no irónicamente que vamos a ganar la Europa League con Barça/Manchester United,AJAX,Juventus,Arsenal,etc de verdad me parece una cosa acojonante, más ilusión que un niño el día de Navidad",0,insisto flipo gente piensa ironicamente vamos ganar europa league barca manchester united ajax juventus arsenal etc verdad parece cosa acojonante ma ilusion nino dia navidad,es
